1,7 rings,Ariana Grande,33140804,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-03-22,Global,Week,Region
183,Closer,The Chainsmokers,4734727,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-03-22,Global,2019-03-22,Global
184,XO Tour Llif3,Lil Uzi Vert,4702194,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019-03-22,Global,2019-03-22,Global
185,Kiss and Make Up,Dua Lipa,4687107,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-03-22,Global,2019-03-22,Global
186,In My Blood,Shawn Mendes,4686710,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2019-03-22,Global,2019-03-22,Global
187,Rise,Jonas Blue,4649607,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019-03-22,Global,2019-03-22,Global
188,Big Plans,Why Don't We,4573499,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019-03-22,Global,2019-03-22,Global
189,Almost (Sweet Music),Hozier,4572105,https://open.spotify.com/track/7uttm8Iurm5uK67Vr9G2Sp,2019-03-22,Global,2019-03-22,Global
190,Space Cadet (feat. Gunna),Metro Boomin,4561907,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2019-03-22,Global,2019-03-22,Global
191,Fuck Love (feat. Trippie Redd),XXXTENTACION,4539023,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2019-03-22,Global,2019-03-22,Global
192,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4522226,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019-03-22,Global,2019-03-22,Global
193,Happy Now,Kygo,4490992,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019-03-22,Global,2019-03-22,Global
194,Africa,TOTO,4459055,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019-03-22,Global,2019-03-22,Global
195,Ric Flair Drip (& Metro Boomin),Offset,4456575,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2019-03-22,Global,2019-03-22,Global
196,Thinking out Loud,Ed Sheeran,4439403,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019-03-22,Global,2019-03-22,Global
197,Noticed,Lil Mosey,4387848,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,2019-03-22,Global,2019-03-22,Global
198,Wonderwall - Remastered,Oasis,4373480,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2019-03-22,Global,2019-03-22,Global
199,Caro,Bad Bunny,4366826,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019-03-22,Global,2019-03-22,Global
200,HUMBLE.,Kendrick Lamar,4356197,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2019-03-22,Global,2019-03-22,Global
