56,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 PM,Maluma,,,,,,,,,,,,,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,,,,,,,,,,,,,,,,8761645.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm Gonna Be,Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/1ckLp8lCl8LipXI0ypX72m,,,,,,,,,,,,,,,,8734755.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allergic,Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba,,,,,,,,,,,,,,,,8698388.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staring At The Sun (feat. SZA),Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe,,,,,,,,,,,,,,,,8654883.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teeth,5 Seconds of Summer,,,,,,,,,,,,,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,,,,,,,,,,,,,,,,8589060.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If I Can't Have You,Shawn Mendes,,,,,,,,,,,,,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,,,,,,,,,,,,,,,,8158364.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sucker,Jonas Brothers,,,,,,,,,,,,,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,,,,,,,,,,,,,,,,8135195.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Happier,Marshmello,,,,,,,,,,,,,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,,,,,,,,,,,,,,,,8119622.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lovely (with Khalid),Billie Eilish,,,,,,,,,,,,,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,,,,,,,,,,,,,,,,7985034.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talk (feat. Disclosure),Khalid,,,,,,,,,,,,,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,,,,,,,,,,,,,,,,7974615.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot (feat. Gunna),Young Thug,,,,,,,,,,,,,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,,,,,,,,,,,,,,,,7904002.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.F.L.Y.,Bazzi,,,,,,,,,,,,,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,,,,,,,,,,,,,,,,7756250.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Con Calma,Daddy Yankee,,,,,,,,,,,,,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,,,,,,,,,,,,,,,,7668297.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shameless,Camila Cabello,,,,,,,,,,,,,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1,,,,,,,,,,,,,,,,7489827.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Post Malone (feat. RANI),Sam Feldt,,,,,,,,,,,,,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,,,,,,,,,,,,,,,,7353093.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,when the party's over,Billie Eilish,,,,,,,,,,,,,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,,,,,,,,,,,,,,,,7281645.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Without Me,Halsey,,,,,,,,,,,,,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,,,,,,,,,,,,,,,,7207971.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One Thing Right,Marshmello,,,,,,,,,,,,,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,,,,,,,,,,,,,,,,7137801.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behind Barz - Bonus,Drake,,,,,,,,,,,,,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR,,,,,,,,,,,,,,,,7127006.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camelot,NLE Choppa,,,,,,,,,,,,,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,,,,,,,,,,,,,,,,7093301.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Man,Taylor Swift,,,,,,,,,,,,,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,,,,,,,,,,,,,,,,7053274.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICKO MODE,Travis Scott,,,,,,,,,,,,,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,,,,,,,,,,,,,,,,7024781.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bohemian Rhapsody - 2011 Mix,Queen,,,,,,,,,,,,,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,,,,,,,,,,,,,,,,7008955.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rockstar (feat. 21 Savage),Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,,,,,,,,,,,,,,,,6974072.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ride It,Regard,,,,,,,,,,,,,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,,,,,,,,,,,,,,,,6932544.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby (Lil Baby feat. DaBaby),Quality Control,,,,,,,,,,,,,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,,,,,,,,,,,,,,,,6908413.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Did It Again,Lil Tecca,,,,,,,,,,,,,https://open.spotify.com/track/6alCTRgBPoeAFi2N4il9Q4,,,,,,,,,,,,,,,,6884163.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastside (with Halsey & Khalid),benny blanco,,,,,,,,,,,,,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,,,,,,,,,,,,,,,,6812290.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Myself,Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR,,,,,,,,,,,,,,,,6796490.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing With A Stranger (with Normani),Sam Smith,,,,,,,,,,,,,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,,,,,,,,,,,,,,,,6790212.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Nights,Dominic Fike,,,,,,,,,,,,,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,,,,,,,,,,,,,,,,6718849.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otro Trago,Sech,,,,,,,,,,,,,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,,,,,,,,,,,,,,,,6675311.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thank u, next",Ariana Grande,,,,,,,,,,,,,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,,,,,,,,,,,,,,,,6665351.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,,,,,,,,,,,,,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,,,,,,,,,,,,,,,,6641132.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223's (feat. 9lokknine),YNW Melly,,,,,,,,,,,,,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,,,,,,,,,,,,,,,,6630968.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goteo,Duki,,,,,,,,,,,,,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B,,,,,,,,,,,,,,,,6625076.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,,,,,,,,,,,,,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,,,,,,,,,,,,,,,,6601251.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si Se Da - Remix,Myke Towers,,,,,,,,,,,,,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,,,,,,,,,,,,,,,,6591040.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Que Calor (with J Balvin & El Alfa),Major Lazer,,,,,,,,,,,,,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,,,,,,,,,,,,,,,,6585424.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suge,DaBaby,,,,,,,,,,,,,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,,,,,,,,,,,,,,,,6527165.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calma - Remix,Pedro Capó,,,,,,,,,,,,,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,,,,,,,,,,,,,,,,6502791.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Town Road,Lil Nas X,,,,,,,,,,,,,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,,,,,,,,,,,,,,,,6497913.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Believer,Imagine Dragons,,,,,,,,,,,,,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,,,,,,,,,,,,,,,,6482046.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet but Psycho,Ava Max,,,,,,,,,,,,,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,,,,,,,,,,,,,,,,6462817.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Love Me,Lil Tecca,,,,,,,,,,,,,https://open.spotify.com/track/3TLwAp3uX1nKsVxrDhNPOL,,,,,,,,,,,,,,,,6448326.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panini - DaBaby Remix,Lil Nas X,,,,,,,,,,,,,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,,,,,,,,,,,,,,,,6447178.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Really Over,Katy Perry,,,,,,,,,,,,,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,,,,,,,,,,,,,,,,6445094.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roller,Apache 207,,,,,,,,,,,,,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo,,,,,,,,,,,,,,,,6400175.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ransom (with Juice WRLD) - Remix,Lil Tecca,,,,,,,,,,,,,https://open.spotify.com/track/0DZJACISivjWjscIp5Kg1q,,,,,,,,,,,,,,,,6378076.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,,,,,,,,,,,,,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk,,,,,,,,,,,,,,,,6316624.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instagram,Dimitri Vegas & Like Mike,,,,,,,,,,,,,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,,,,,,,,,,,,,,,,6288403.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Bad Bad (feat. Lil Baby),Young Thug,,,,,,,,,,,,,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,,,,,,,,,,,,,,,,6247113.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Better Now,Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,,,,,,,,,,,,,,,,6165890.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shape of You,Ed Sheeran,,,,,,,,,,,,,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,,,,,,,,,,,,,,,,6139098.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,,,,,,,,,,,,,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,,,,,,,,,,,,,,,,6134544.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Know,Post Malone,,,,,,,,,,,,,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,,,,,,,,,,,,,,,,6125747.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verte Ir,DJ Luian,,,,,,,,,,,,,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,,,,,,,,,,,,,,,,6099363.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,,,,,,,,,,,,,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,,,,,,,,,,,,,,,,6033087.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Te Robaré,Nicky Jam,,,,,,,,,,,,,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,,,,,,,,,,,,,,,,6026501.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pop Out (feat. Lil Tjay),Polo G,,,,,,,,,,,,,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,,,,,,,,,,,,,,,,5957139.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rescue Me,OneRepublic,,,,,,,,,,,,,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,,,,,,,,,,,,,,,,5951408.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Let Me Down Slowly,Alec Benjamin,,,,,,,,,,,,,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,,,,,,,,,,,,,,,,5838959.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baila Conmigo (feat. Kelly Ruiz),Dayvi,,,,,,,,,,,,,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,,,,,,,,,,,,,,,,5829318.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Girls Like You (feat. Cardi B),Maroon 5,,,,,,,,,,,,,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,,,,,,,,,,,,,,,,5778738.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comethru,Jeremy Zucker,,,,,,,,,,,,,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,,,,,,,,,,,,,,,,5772840.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youngblood,5 Seconds of Summer,,,,,,,,,,,,,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,,,,,,,,,,,,,,,,5748442.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,Global,2019-09-20,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucid Dreams,Juice WRLD,,,,,,,,,,,,,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,,,,,,,,,,,,,,,,5734134.0,2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
