,Position,Track Name,Artist,Streams,URL,Week,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year
158,74,Havana (feat. Young Thug),Camila Cabello,7344606,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,01-04,0.184,"['Camila Cabello', 'Young Thug']",0.765,217307.0,0.523,0.0,1rfofaqEpACxVEHIZBJe6W,3.5600000000000005e-05,2.0,0.132,-4.333,1.0,82.0,2018-01-12,0.03,104.988,0.39399999999999996,2018.0
159,75,Don't Stop Me Now - 2011 Mix,Queen,7238914,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,01-04,0.0472,['Queen'],0.563,209413.0,0.865,0.0,7hQJA50XrCWABAu5v6QZ4i,0.00019099999999999998,5.0,0.77,-5.277,1.0,74.0,1978-11-10,0.16,156.27100000000004,0.601,1978.0
160,76,Reggaeton,J Balvin,7197142,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,01-04,0.0165,['J Balvin'],0.747,158800.0,0.74,0.0,2D3z17LBMJ2HEHeBFFjTLi,9.940000000000003e-05,4.0,0.10099999999999999,-4.325,0.0,73.0,2018-11-17,0.191,176.05900000000003,0.552,2018.0
161,77,2002,Anne-Marie,7156375,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,01-04,0.0372,['Anne-Marie'],0.6970000000000001,186987.0,0.6829999999999999,0.0,2BgEsaKNfHUdlh97KmvFyo,0.0,1.0,0.13699999999999998,-2.8810000000000002,0.0,82.0,2018-04-27,0.11699999999999999,96.133,0.603,2018.0
162,77,2002,Anne-Marie,7156375,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,01-04,0.0372,['Anne-Marie'],0.6970000000000001,186987.0,0.6829999999999999,0.0,4Pbg79cTBu4vgSphoyNq3j,0.0,1.0,0.13699999999999998,-2.8810000000000002,0.0,74.0,2018-04-19,0.11699999999999999,96.133,0.603,2018.0
163,78,Bubalu,Becky G,7144760,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,01-04,0.616,"['Becky G', 'Prince Royce', 'DJ Luian', 'Mambo Kingz', 'Anuel AA']",0.8,228493.0,0.355,0.0,7dNwJbsT0sg1le5kVugGJb,0.0,6.0,0.11800000000000001,-10.47,0.0,72.0,2018-11-06,0.0895,145.929,0.253,2018.0
164,79,Let You Love Me,Rita Ora,7134140,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,01-04,,,,,,,,,,,,,,,,,,
165,80,Happy Now,Kygo,7115456,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,01-04,0.374,"['Kygo', 'Sandro Cavazza']",0.693,211362.0,0.575,0.0,14sOS5L36385FJ3OL8hew4,0.0,9.0,0.252,-6.9979999999999976,1.0,79.0,2018-10-26,0.0801,117.999,0.4920000000000001,2018.0
166,80,Happy Now,Kygo,7115456,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,01-04,0.579,"['Zedd', 'Elley Duhé']",0.503,207030.0,0.741,0.0,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4.0,0.0712,-5.127999999999999,1.0,77.0,2018-07-18,0.047,88.335,0.45799999999999996,2018.0
167,81,Te Boté - Remix,Nio Garcia,7052803,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,01-04,0.542,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",0.903,417920.0,0.675,1.0,3V8UKqhEK5zBkBb6d6ub8i,1.28e-05,11.0,0.0595,-3.445,0.0,79.0,2018-04-13,0.214,96.507,0.442,2018.0
168,82,Another One Bites The Dust - Remastered 2011,Queen,6990358,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,01-04,0.11199999999999999,['Queen'],0.9329999999999999,214653.0,0.528,0.0,57JVGBtBLCfHw2muk5416J,0.32899999999999996,5.0,0.163,-6.472,0.0,73.0,1980-06-27,0.162,109.975,0.7559999999999999,1980.0
169,83,IDGAF,Dua Lipa,6869918,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,01-04,0.0298,['Lil Peep'],0.615,214293.0,0.66,1.0,6zZhlOWizcEG1T7zsTdI6N,0.0,9.0,0.106,-5.55,0.0,65.0,2018-11-09,0.032,115.037,0.185,2018.0
170,83,IDGAF,Dua Lipa,6869918,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,01-04,0.00312,['Kevin Gates'],0.728,247320.0,0.55,1.0,5KJ7TOWSkcRCbgnRmGatnA,0.0,2.0,0.0871,-6.0489999999999995,1.0,45.0,2013-04-09,0.379,139.863,0.305,2013.0
171,83,IDGAF,Dua Lipa,6869918,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,01-04,0.0403,['Dua Lipa'],0.836,217947.0,0.544,1.0,76cy1WJvNGJTj78UqeA5zr,0.0,7.0,0.0824,-5.975,1.0,81.0,2017-06-02,0.0943,97.02799999999999,0.51,2017.0
172,84,Amanece,Anuel AA,6866096,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,01-04,0.21,['Caifanes'],0.55,193760.0,0.9259999999999999,0.0,0iFlO6zAJQf5tAwScQXWOx,0.000205,9.0,0.5670000000000001,-5.343,1.0,47.0,1988-05-15,0.0535,109.79700000000001,0.414,1988.0
173,84,Amanece,Anuel AA,6866096,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,01-04,0.4370000000000001,"['Anuel AA', 'Haze']",0.79,190005.0,0.631,0.0,1LiN0Z98FkR1t0m8KmLcAH,0.0,8.0,0.158,-5.5489999999999995,0.0,75.0,2018-12-14,0.0425,94.039,0.889,2018.0
174,85,FEFE,6ix9ine,6734435,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,01-04,0.08800000000000001,"['6ix9ine', 'Nicki Minaj', 'Murda Beatz']",0.9309999999999999,179405.0,0.387,1.0,2l8nEO0vsTRCRnGqQty6qx,0.0,1.0,0.136,-9.127,1.0,81.0,2018-11-27,0.41200000000000003,125.978,0.376,2018.0
175,86,MALA,6ix9ine,6712315,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,01-04,0.6890000000000001,"['6ix9ine', 'Anuel AA']",0.7190000000000001,206550.0,0.825,1.0,6AuTg5HcKndQ4baqOSBE2I,0.0,5.0,0.10300000000000001,-3.627,0.0,73.0,2018-11-27,0.0424,100.006,0.789,2018.0
176,87,Believer,Imagine Dragons,6654712,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,01-04,0.00141,['American Authors'],0.583,183893.0,0.968,0.0,64ybTt8CKxPdeXBNnu08Op,0.0115,1.0,0.13,-2.909,1.0,53.0,2014-01-01,0.0368,119.999,0.91,2014.0
177,87,Believer,Imagine Dragons,6654712,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,01-04,0.0622,['Imagine Dragons'],0.7759999999999999,204347.0,0.78,0.0,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,87.0,2017-06-23,0.128,124.949,0.6659999999999999,2017.0
178,87,Believer,Imagine Dragons,6654712,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,01-04,0.00761,['Ozzy Osbourne'],0.32299999999999995,316613.0,0.8490000000000001,0.0,3RorbkQNdbHrHEURfWWohv,0.00033,5.0,0.0925,-6.367000000000001,0.0,40.0,1981-11-07,0.0694,100.512,0.365,1981.0
179,88,New Rules,Dua Lipa,6620839,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,01-04,0.0026100000000000003,['Dua Lipa'],0.762,209320.0,0.7,0.0,6tF92PMv01Ug9Dh8Rmy6nH,1.56e-05,9.0,0.153,-6.021,0.0,55.0,2017-06-02,0.0694,116.073,0.608,2017.0
180,88,New Rules,Dua Lipa,6620839,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,01-04,0.0026100000000000003,['Dua Lipa'],0.762,209320.0,0.7,0.0,2ekn2ttSfGqwhhate0LSR0,1.56e-05,9.0,0.153,-6.021,0.0,82.0,2017-06-02,0.0694,116.073,0.608,2017.0
181,89,idontwannabeyouanymore,Billie Eilish,6572413,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,01-04,0.737,['Billie Eilish'],0.483,203569.0,0.41200000000000003,0.0,41zXlQxzTi6cGAjpOXyLYH,0.0,7.0,0.11599999999999999,-8.461,1.0,82.0,2017-12-22,0.0402,170.16299999999995,0.247,2017.0
182,90,Shotgun,George Ezra,6568840,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,01-04,0.155,['Jr. Walker & The All Stars'],0.7509999999999999,176627.0,0.6829999999999999,0.0,6VzM9C7CXyn1BQdgTJVqDx,7.85e-06,1.0,0.0611,-5.771,1.0,58.0,1965-01-01,0.0338,120.98299999999999,0.631,1965.0
183,90,Shotgun,George Ezra,6568840,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,01-04,0.28600000000000003,['George Ezra'],0.672,201287.0,0.735,0.0,4ofwffwvvnbSkrMSCKQDaC,0.0,5.0,0.242,-4.7330000000000005,1.0,81.0,2018-03-23,0.0457,115.741,0.754,2018.0
184,91,The Middle,Zedd,6561800,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,01-04,0.0371,['Jimmy Eat World'],0.643,165853.0,0.8490000000000001,0.0,6GG73Jik4jUlQCkKg9JuGO,0.0,2.0,0.057999999999999996,-5.428,1.0,77.0,2001-07-17,0.0526,162.15200000000004,0.903,2001.0
185,91,The Middle,Zedd,6561800,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,01-04,0.171,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732.0,0.657,0.0,09IStsImFySgyp0pIQdqAc,0.0,7.0,0.11199999999999999,-3.0610000000000004,1.0,82.0,2018-01-23,0.0449,107.01,0.4370000000000001,2018.0
186,92,FRIENDS,Marshmello,6551257,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,01-04,0.49,['LAUNDRY DAY'],0.522,266472.0,0.5539999999999999,0.0,3usbnvDFtOhY09cRNar8Zg,1.04e-05,5.0,0.155,-6.978,1.0,63.0,2019-03-22,0.028999999999999998,87.051,0.512,2019.0
187,92,FRIENDS,Marshmello,6551257,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,01-04,0.205,"['Marshmello', 'Anne-Marie']",0.626,202621.0,0.88,1.0,08bNPGLD8AhKpnnERrAc6G,0.0,9.0,0.128,-2.384,0.0,82.0,2018-02-09,0.0504,95.079,0.534,2018.0
188,93,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,6516078,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,01-04,0.237,"['James Arthur', 'Anne-Marie']",0.67,218293.0,0.743,0.0,78nplE9X2ZGvQh3TKgvldE,0.0,10.0,0.465,-4.993,1.0,71.0,2018-11-16,0.0393,125.944,0.5710000000000001,2018.0
189,93,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,6516078,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,01-04,0.237,"['James Arthur', 'Anne-Marie']",0.67,218293.0,0.743,0.0,6mQLN3zRtAp6ovjusyYKrV,0.0,10.0,0.465,-4.993,1.0,74.0,2018-10-25,0.0393,125.944,0.5710000000000001,2018.0
190,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.0002,['Disturbed'],0.597,235827.0,0.976,0.0,0JgLSK4sra7kZhPDYbsBLA,0.000164,11.0,0.114,-3.998,0.0,41.0,2002-09-16,0.0646,97.59700000000001,0.584,2002.0
191,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.5489999999999999,['Hans Zimmer'],0.12,435884.0,0.313,0.0,5NFAE8XxEjBrpNu4tEvhqG,0.882,2.0,0.096,-16.93,0.0,45.0,2012-07-17,0.0351,94.943,0.0416,2012.0
192,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.327,"['Jonas Blue', 'Jack & Jack']",0.687,194408.0,0.785,0.0,5ZSl6gDoV6bPPxzmLeneV9,0.0,1.0,0.203,-4.65,1.0,71.0,2018-11-09,0.0333,106.046,0.655,2018.0
193,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.000117,['State of Mine'],0.4920000000000001,197008.0,0.87,0.0,5f92OpAQ0TenbweMyWR3Fb,0.000102,9.0,0.251,-5.295,1.0,59.0,2016-09-15,0.0348,101.28399999999999,0.107,2016.0
194,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.00795,['Public Image Ltd.'],0.526,378360.0,0.873,0.0,6u91CCTziobh3twCDMBlEk,7.36e-06,0.0,0.33899999999999997,-5.28,1.0,50.0,1987-04-07,0.0754,86.31299999999996,0.629,1987.0
195,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.133,['Herb Alpert'],0.8140000000000001,457400.0,0.45399999999999996,0.0,7znZstuIvZjldNIO1E11U4,0.8390000000000001,10.0,0.0863,-10.802,1.0,50.0,1979-09-01,0.0413,99.265,0.903,1979.0
196,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,2.4e-05,['Pantera'],0.361,276573.0,0.885,1.0,1GgdgDHlEdmwbCZLLzV4Ik,0.10099999999999999,11.0,0.0789,-10.515999999999998,0.0,50.0,1992-02-21,0.059000000000000004,92.524,0.331,1992.0
197,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.9059999999999999,['Eddie Vedder'],0.401,156453.0,0.58,0.0,1bhpBRCLsVg3p7BWARbaDS,0.217,7.0,0.134,-6.86,1.0,61.0,2007-09-18,0.0541,173.27700000000004,0.526,2007.0
198,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.0127,['Skillet'],0.57,260787.0,0.9209999999999999,0.0,1W0YS64vF9qgMVLuN76aqg,0.0,4.0,0.818,-3.892,0.0,61.0,2013-06-21,0.0724,87.93799999999996,0.381,2013.0
199,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.0468,['Katy Perry'],0.5529999999999999,203475.0,0.639,0.0,1CwNogTShsnsn1C8UhRmYX,0.0,11.0,0.107,-6.445,1.0,65.0,2016-07-15,0.0458,101.41799999999999,0.442,2016.0
200,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-04,0.32299999999999995,"['Jonas Blue', 'Jack & Jack']",0.69,194408.0,0.784,0.0,3u1S1OmAUhx5DRlLrXqyp3,0.0,1.0,0.203,-4.6530000000000005,1.0,75.0,2018-05-25,0.032,106.066,0.669,2018.0
201,95,I Love It (& Lil Pump),Kanye West,6420447,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,01-04,0.0114,"['Kanye West', 'Lil Pump']",0.9009999999999999,127947.0,0.522,1.0,4S8d14HvHb70ImctNgVzQQ,0.0,2.0,0.259,-8.304,1.0,76.0,2018-09-07,0.33,104.053,0.32899999999999996,2018.0
202,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.523,['Alanis Morissette'],0.387,187893.0,0.284,0.0,05LfzP4KR5qmTNSKazaLuO,0.0,4.0,0.131,-11.18,1.0,34.0,1995-06-09,0.0301,169.858,0.0794,1995.0
203,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.0273,['Simple Plan'],0.494,277027.0,0.672,0.0,4j3X4KX8rURekAVIFUhI23,0.0,3.0,0.105,-4.877,1.0,69.0,2018-04-06,0.0405,156.208,0.557,2018.0
204,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.133,['The The'],0.718,335400.0,0.66,0.0,5fcZFpXkS4NLUfoP3y99WW,0.0214,4.0,0.13,-12.183,1.0,25.0,1983,0.0426,109.25399999999999,0.963,1983.0
205,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.102,['Hedley'],0.428,251427.0,0.8540000000000001,0.0,2ir98K9reYP5iiHKLeeoXt,0.0,0.0,0.0953,-4.5089999999999995,1.0,49.0,2009,0.0564,153.24,0.32799999999999996,2009.0
206,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.163,['Ed Sheeran'],0.599,263400.0,0.44799999999999995,0.0,0tgVpDi06FyKpA1z0VMD4v,0.0,8.0,0.106,-6.312,1.0,86.0,2017-03-03,0.0232,95.05,0.168,2017.0
207,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.0598,['One Direction'],0.647,230333.0,0.823,0.0,3NLnwwAQbbFKcEcV8hDItk,0.0,2.0,0.11900000000000001,-5.231,1.0,75.0,2015-11-13,0.0762,99.93299999999999,0.396,2015.0
208,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.00911,['The Smashing Pumpkins'],0.644,202853.0,0.912,0.0,5DuaMIvmPyT3oEvuccx6JO,0.647,7.0,0.449,-6.327000000000001,1.0,52.0,1998,0.0436,114.289,0.54,1998.0
209,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.292,['Fairground Attraction'],0.579,216573.0,0.203,0.0,2X90tKH59XlulLjbT4vci1,0.0,9.0,0.0866,-15.216,0.0,44.0,1988-08-08,0.0657,138.798,0.602,1988.0
210,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-04,0.26,['Yung Pinch'],0.68,219867.0,0.542,0.0,1JmEymqQwLXvCg3sJ7gz0n,0.0,9.0,0.11199999999999999,-8.847999999999997,0.0,68.0,2019-06-14,0.0974,148.942,0.27399999999999997,2019.0
211,97,Ya No Tiene Novio,Sebastian Yatra,6368854,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,01-04,0.048,"['Sebastian Yatra', 'Mau y Ricky']",0.632,198933.0,0.8320000000000001,0.0,7uQmJ1jgNzBpATSoWKSPFu,0.0,7.0,0.0705,-1.9480000000000002,0.0,73.0,2018-08-10,0.154,182.18400000000003,0.784,2018.0
212,98,Armed And Dangerous,Juice WRLD,6210584,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,01-04,0.00259,['Anthrax'],0.132,343360.0,0.9229999999999999,0.0,1XlHSTBvVz9vy0f9nEs816,0.17600000000000002,2.0,0.16699999999999998,-13.106,0.0,34.0,1985-10,0.247,205.497,0.19899999999999998,1985.0
213,98,Armed And Dangerous,Juice WRLD,6210584,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,01-04,0.18600000000000005,['Juice WRLD'],0.736,169999.0,0.67,1.0,5wujBwqG7INdStqGd4tRMX,0.0,10.0,0.114,-6.702000000000001,1.0,82.0,2018-12-10,0.311,130.032,0.845,2018.0
214,99,Falling Down - Bonus Track,Lil Peep,6159031,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,01-04,0.0175,"['Lil Peep', 'XXXTENTACION']",0.669,196400.0,0.574,1.0,4jvjzW7Hm0yK4LvvE0Paz9,0.00294,4.0,0.146,-6.442,0.0,83.0,2018-11-09,0.0286,120.01299999999999,0.273,2018.0
215,100,breathin,Ariana Grande,6137178,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,01-04,0.0211,['Ariana Grande'],0.568,198160.0,0.6559999999999999,1.0,4OafepJy2teCjYJbvFE60J,1.3699999999999998e-05,8.0,0.213,-5.412999999999999,1.0,77.0,2018-08-17,0.0433,100.04899999999999,0.364,2018.0
216,101,No Stylist (feat. Drake),French Montana,6026099,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,01-04,0.0215,"['French Montana', 'Drake']",0.765,192172.0,0.7040000000000001,1.0,04MLEeAMuV9IlHEsD8vF6A,0.0,5.0,0.22699999999999998,-4.5889999999999995,0.0,73.0,2018-09-20,0.127,147.055,0.498,2018.0
217,102,I Fall Apart,Post Malone,6001541,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,01-04,0.0689,['Post Malone'],0.556,223347.0,0.5379999999999999,1.0,75ZvA4QfFiZvzhj2xkaWAh,0.0,8.0,0.196,-5.4079999999999995,0.0,83.0,2016-12-09,0.0382,143.95,0.29100000000000004,2016.0
218,102,I Fall Apart,Post Malone,6001541,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,01-04,0.107,['Rory Gallagher'],0.36200000000000004,312400.0,0.614,0.0,4MqFHxNM8uM7UEW4t56nzU,0.0012,7.0,0.12300000000000001,-13.297,0.0,51.0,1971-05-23,0.0961,79.432,0.664,1971.0
219,103,God is a woman,Ariana Grande,5988516,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,01-04,0.0233,['Ariana Grande'],0.602,197547.0,0.6579999999999999,1.0,5OCJzvD7sykQEKHH7qAC3C,5.9999999999999995e-05,1.0,0.237,-5.934,1.0,80.0,2018-08-17,0.0558,145.031,0.268,2018.0
220,104,changes,XXXTENTACION,5925059,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,01-04,0.883,['XXXTENTACION'],0.669,121887.0,0.308,0.0,7AFASza1mXqntmGtbxXprO,0.0,11.0,0.0984,-10.068,1.0,84.0,2018-03-16,0.028999999999999998,64.934,0.52,2018.0
221,105,Thunder,Imagine Dragons,5824786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-04,0.0038,['The Runaways'],0.675,152080.0,0.6920000000000001,0.0,2din1KjgWL2TZKkMJHq1B8,0.0,9.0,0.371,-10.398,1.0,26.0,1976,0.0485,131.501,0.9540000000000001,1976.0
222,105,Thunder,Imagine Dragons,5824786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-04,0.013000000000000001,['Prince'],0.716,345440.0,0.821,0.0,1NTVmPyCUbYVwgeWzUo1b1,0.000365,7.0,0.0557,-9.299,1.0,26.0,1991-10-01,0.0852,120.095,0.4970000000000001,1991.0
223,105,Thunder,Imagine Dragons,5824786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-04,0.00671,['Imagine Dragons'],0.605,187147.0,0.8220000000000001,0.0,1zB4vmk8tFRmM9UULNzbLB,0.134,0.0,0.147,-4.833,1.0,84.0,2017-06-23,0.0438,167.997,0.28800000000000003,2017.0
224,105,Thunder,Imagine Dragons,5824786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-04,0.223,['Boys Like Girls'],0.508,236680.0,0.821,0.0,1MrNveiYvWyKNAMiqn8xS8,0.0,2.0,0.316,-5.279,1.0,55.0,2007-08-31,0.0395,75.057,0.46299999999999997,2007.0
225,105,Thunder,Imagine Dragons,5824786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-04,0.0292,['Roy Blair'],0.667,313663.0,0.316,1.0,0afGLa6wcYiLLXFZ48ZQpY,0.00613,0.0,0.147,-9.132,1.0,67.0,2017-12-08,0.0262,100.99799999999999,0.156,2017.0
226,106,NI BIEN NI MAL,Bad Bunny,5785233,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,01-04,0.556,['Bad Bunny'],0.826,236216.0,0.449,1.0,278kSqsZIiYp8p3QjYAqa8,1.85e-05,5.0,0.273,-8.33,0.0,76.0,2018-12-23,0.0674,128.028,0.337,2018.0
227,107,Under Pressure - Remastered,Queen,5779865,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,01-04,0.42200000000000004,"['Queen', 'David Bowie']",0.6709999999999999,248440.0,0.711,0.0,11IzgLRXV7Cgek3tEgGgjw,0.0,2.0,0.10400000000000001,-7.813,1.0,72.0,1982-05-03,0.0478,113.809,0.466,1982.0
228,107,Under Pressure - Remastered,Queen,5779865,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,01-04,0.524,"['Queen', 'David Bowie']",0.6629999999999999,236520.0,0.7120000000000001,0.0,2aSFLiDPreOVP6KHiWk4lF,0.0,2.0,0.0804,-7.268,1.0,59.0,1991-10-28,0.0479,113.439,0.527,1991.0
229,108,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,5779459,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,01-04,0.0945,['Selena Gomez'],0.601,207905.0,0.7240000000000001,0.0,4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6.0,0.12,-4.856,1.0,77.0,2018-05-10,0.0486,102.061,0.508,2018.0
230,109,Say My Name,David Guetta,5760891,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-04,0.13699999999999998,"['David Guetta', 'Bebe Rexha', 'J Balvin']",0.703,198947.0,0.66,0.0,3MoV1UsAJmz64LHqyiRMp0,0.0,10.0,0.192,-5.119,0.0,66.0,2018-09-14,0.12300000000000001,95.031,0.79,2018.0
231,109,Say My Name,David Guetta,5760891,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-04,0.345,"['Alex Brightman', 'Sophia Anne Caruso', 'Kerry Butler', 'Rob McClure']",0.534,235286.0,0.754,0.0,3PzAUMMxPcaXEfWEvMx469,0.0,5.0,0.248,-5.937,0.0,66.0,2019-06-07,0.221,93.646,0.7020000000000001,2019.0
232,109,Say My Name,David Guetta,5760891,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-04,0.273,"[""Destiny's Child""]",0.713,271333.0,0.6779999999999999,0.0,7H6ev70Weq6DdpZyyTmUXk,0.0,5.0,0.149,-3.525,0.0,76.0,1999-07-27,0.102,138.009,0.7340000000000001,1999.0
233,109,Say My Name,David Guetta,5760891,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-04,0.311,"[""Destiny's Child""]",0.632,268027.0,0.631,0.0,6WAhLCL1XchQzYjl15rnFp,0.0,5.0,0.142,-3.801,0.0,48.0,2000-02-21,0.13,68.88,0.684,2000.0
234,110,SOLO,JENNIE,5715245,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,01-04,0.0861,['JENNIE'],0.7509999999999999,169567.0,0.642,0.0,2wVDWtLKXunswWecARNILj,0.0,3.0,0.0953,-5.165,0.0,71.0,2018-11-12,0.087,95.045,0.38799999999999996,2018.0
235,111,YOSEMITE,Travis Scott,5680436,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,01-04,0.28300000000000003,['Travis Scott'],0.785,150043.0,0.5539999999999999,1.0,7lAK3oHbfEnvUQWosrMMpR,3.4e-06,0.0,0.11599999999999999,-6.5710000000000015,1.0,81.0,2018-08-03,0.0409,128.047,0.14400000000000002,2018.0
236,112,Atrasadinha - Ao Vivo,Felipe Araújo,5676750,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,01-04,,,,,,,,,,,,,,,,,,
