,Position,Track Name,Artist,Streams,URL,Week,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year
251,115,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,5906612,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,01-18,0.0945,['Selena Gomez'],0.601,207905.0,0.7240000000000001,0.0,4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6.0,0.12,-4.856,1.0,77.0,2018-05-10,0.0486,102.061,0.508,2018.0
252,116,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,5872266,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,01-18,0.0166,"['Nicki Minaj', 'Anuel AA', 'Bantu']",0.7659999999999999,174893.0,0.8809999999999999,0.0,4Uy3kNxW2kB8AEoXljEcth,2.3e-06,9.0,0.34700000000000003,-5.1579999999999995,0.0,66.0,2018-12-14,0.13699999999999998,112.027,0.674,2018.0
253,117,Butterfly Doors,Lil Pump,5829912,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,01-18,,,,,,,,,,,,,,,,,,
254,118,God is a woman,Ariana Grande,5815530,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,01-18,0.0233,['Ariana Grande'],0.602,197547.0,0.6579999999999999,1.0,5OCJzvD7sykQEKHH7qAC3C,5.9999999999999995e-05,1.0,0.237,-5.934,1.0,80.0,2018-08-17,0.0558,145.031,0.268,2018.0
255,119,Electricity (with Dua Lipa),Silk City,5806209,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,01-18,0.0104,"['Silk City', 'Dua Lipa', 'Diplo', 'Mark Ronson']",0.588,238173.0,0.67,0.0,5N4erncE7kuUccm7zEmwzk,3.33e-06,0.0,0.33799999999999997,-6.439,1.0,78.0,2018-09-06,0.0473,118.15899999999999,0.505,2018.0
256,120,Best Part (feat. Daniel Caesar),H.E.R.,5737658,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,01-18,0.795,"['H.E.R.', 'Daniel Caesar']",0.473,209400.0,0.371,0.0,4OBZT9EnhYIV17t4pGw7ig,0.0,4.0,0.109,-10.219,0.0,78.0,2017-10-20,0.0405,75.208,0.413,2017.0
257,121,Say You Won't Let Go,James Arthur,5733167,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,01-18,0.695,['James Arthur'],0.358,211467.0,0.557,0.0,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,84.0,2016-10-28,0.059000000000000004,85.04299999999998,0.494,2016.0
258,121,Say You Won't Let Go,James Arthur,5733167,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,01-18,0.693,['James Arthur'],0.4,211240.0,0.564,0.0,1Pw5C4N6Fn5E4mGCxmbbVa,0.0,10.0,0.0863,-7.444,1.0,74.0,2016-09-09,0.0523,99.26899999999999,0.483,2016.0
259,122,Culpables,KAROL G,5688412,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,01-18,0.27899999999999997,"['KAROL G', 'Anuel AA']",0.728,226627.0,0.8009999999999999,0.0,6q8Lb50EtqNeeJXXe8mMAH,4.71e-06,8.0,0.14300000000000002,-2.9419999999999997,0.0,69.0,2018-09-14,0.0683,130.059,0.41600000000000004,2018.0
260,123,Under Pressure - Remastered,Queen,5586372,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,01-18,0.42200000000000004,"['Queen', 'David Bowie']",0.6709999999999999,248440.0,0.711,0.0,11IzgLRXV7Cgek3tEgGgjw,0.0,2.0,0.10400000000000001,-7.813,1.0,72.0,1982-05-03,0.0478,113.809,0.466,1982.0
261,123,Under Pressure - Remastered,Queen,5586372,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,01-18,0.524,"['Queen', 'David Bowie']",0.6629999999999999,236520.0,0.7120000000000001,0.0,2aSFLiDPreOVP6KHiWk4lF,0.0,2.0,0.0804,-7.268,1.0,59.0,1991-10-28,0.0479,113.439,0.527,1991.0
262,124,Too Good At Goodbyes,Sam Smith,5571631,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,01-18,0.64,['Sam Smith'],0.6809999999999999,201000.0,0.3720000000000001,0.0,3VlbOrM6nYPprVvzBZllE5,0.0,5.0,0.16899999999999998,-8.237,1.0,75.0,2017-11-03,0.0432,91.87299999999999,0.47600000000000003,2017.0
263,125,Woman Like Me (feat. Nicki Minaj),Little Mix,5507540,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,01-18,0.177,"['Little Mix', 'Nicki Minaj']",0.754,229720.0,0.8540000000000001,1.0,222B3aljXx6fFwKmFjuBED,0.0,5.0,0.0808,-3.449,0.0,76.0,2018-11-16,0.0608,75.002,0.8,2018.0
264,126,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5497503,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,01-18,0.047,"['Bebe Rexha', 'Florida Georgia Line']",0.643,163870.0,0.7829999999999999,0.0,7iDa6hUg2VgEL1o1HjmfBn,0.0,10.0,0.083,-6.4579999999999975,1.0,80.0,2017-08-11,0.0856,154.084,0.579,2017.0
265,126,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5497503,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,01-18,0.0476,"['Bebe Rexha', 'Florida Georgia Line']",0.642,164205.0,0.772,0.0,4e4fqjx0Izh4svvTef1z7e,0.0,10.0,0.0646,-6.61,1.0,72.0,2018-06-22,0.0848,153.995,0.589,2018.0
266,127,Fuck Love (feat. Trippie Redd),XXXTENTACION,5478008,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,01-18,0.0172,"['XXXTENTACION', 'Trippie Redd']",0.797,146520.0,0.5329999999999999,1.0,7AQim7LbvFVZJE3O8TYgf2,0.000152,0.0,0.10300000000000001,-9.74,0.0,84.0,2017-08-25,0.0412,131.036,0.32899999999999996,2017.0
267,128,Look Alive (feat. Drake),BlocBoy JB,5476610,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,01-18,0.0010400000000000001,"['BlocBoy JB', 'Drake']",0.922,181263.0,0.581,1.0,4qKcDkK6siZ7Jp1Jb4m0aL,5.8599999999999995e-05,10.0,0.105,-7.495,1.0,77.0,2018-02-09,0.27,140.02200000000002,0.595,2018.0
268,129,Always Remember Us This Way,Lady Gaga,5467451,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,01-18,0.317,['Lady Gaga'],0.5529999999999999,210200.0,0.506,0.0,1koJk8rrMBlhDZ8MNiLzH9,0.0,0.0,0.763,-5.9670000000000005,1.0,60.0,2018-10-05,0.0411,130.02700000000002,0.306,2018.0
269,129,Always Remember Us This Way,Lady Gaga,5467451,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,01-18,0.299,['Lady Gaga'],0.5529999999999999,210200.0,0.502,0.0,2rbDhOo9Fh61Bbu23T2qCk,0.0,0.0,0.764,-5.972,1.0,79.0,2018-10-05,0.0409,129.976,0.29600000000000004,2018.0
270,129,Always Remember Us This Way,Lady Gaga,5467451,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,01-18,0.299,['Lady Gaga'],0.5529999999999999,210200.0,0.502,0.0,74iZuPGwyL33VlTr6jTnab,0.0,0.0,0.764,-5.972,1.0,74.0,2018-10-05,0.0409,129.976,0.29600000000000004,2018.0
271,130,Amigos Con Derechos,Reik,5445003,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,01-18,0.0464,"['Reik', 'Maluma']",0.6779999999999999,227480.0,0.8059999999999999,0.0,4yVO0wOhXsZC1RuPgHP524,0.0,1.0,0.0673,-3.3339999999999996,1.0,75.0,2019-05-31,0.0648,183.984,0.614,2019.0
272,131,I'm a Mess,Bebe Rexha,5421941,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,01-18,0.00281,['Bebe Rexha'],0.63,195519.0,0.6940000000000001,0.0,04ZTP5KsCypmtCmQg5tH9R,0.0,11.0,0.0719,-6.2570000000000014,0.0,79.0,2018-06-22,0.0253,97.005,0.21600000000000005,2018.0
273,131,I'm a Mess,Bebe Rexha,5421941,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,01-18,0.556,['Ed Sheeran'],0.6970000000000001,244573.0,0.377,0.0,0xCA70t1ZA4fa9UOE0lIJm,0.0,3.0,0.0999,-7.755,1.0,67.0,2014-06-21,0.0397,138.754,0.336,2014.0
274,132,Somebody To Love - 2011 Mix,Queen,5361535,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,01-18,0.19,['Queen'],0.4970000000000001,296493.0,0.693,0.0,6cFZ4PLC19taNlpl9pbGMf,0.0,8.0,0.215,-7.024,1.0,68.0,1976-12-10,0.0565,111.539,0.358,1976.0
275,132,Somebody To Love - 2011 Mix,Queen,5361535,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,01-18,0.19,['Queen'],0.4970000000000001,296493.0,0.693,0.0,4ykYmUMLd18ldAXgF2B361,0.0,8.0,0.215,-7.024,1.0,35.0,1976-12-10,0.0565,111.539,0.358,1976.0
276,133,Créeme,KAROL G,5256699,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,01-18,0.154,"['KAROL G', 'Maluma']",0.715,212493.0,0.872,0.0,1mT47pKLXUwPYGwB91GcNz,0.000146,6.0,0.11,-3.5010000000000003,1.0,72.0,2018-11-02,0.0547,96.939,0.682,2018.0
277,134,Lucky You (feat. Joyner Lucas),Eminem,5235879,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,01-18,0.0627,"['Eminem', 'Joyner Lucas']",0.8759999999999999,244679.0,0.7859999999999999,1.0,60SdxE8apGAxMiRrpbmLY0,0.0,10.0,0.127,-4.8839999999999995,0.0,78.0,2018-08-31,0.306,153.06799999999996,0.575,2018.0
278,135,Thunderclouds,Sia,5216852,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,01-18,,,,,,,,,,,,,,,,,,
279,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.425,"['Blue October', 'Imogen Heap']",0.536,241787.0,0.43,0.0,5JBqISOEhyNyISj5E4THUO,0.0027199999999999998,4.0,0.0996,-9.351,1.0,42.0,2006-01-01,0.0283,112.934,0.10800000000000001,2006.0
280,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.204,"['Post Malone', 'Quavo']",0.629,220293.0,0.807,0.0,1bLjm7Gqjbuv57OxZdhLrP,0.0,6.0,0.252,-4.255,1.0,54.0,2016-12-09,0.0371,122.99700000000001,0.493,2016.0
281,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.215,"['Post Malone', 'Quavo']",0.63,220293.0,0.804,1.0,3a1lNhkSLSkpJE4MSHpDu9,0.0,6.0,0.253,-4.183,1.0,83.0,2016-12-09,0.0363,123.146,0.4920000000000001,2016.0
282,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.439,['MGMT'],0.7609999999999999,235387.0,0.637,0.0,6kblAEj0T0312fv5QWsXzo,0.0082,7.0,0.102,-8.169,1.0,61.0,2010-04-09,0.0268,125.115,0.6559999999999999,2010.0
283,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.0185,['Drake'],0.33299999999999996,332530.0,0.8590000000000001,1.0,3SnXwQUrvSacFziUYXTNKY,0.0,6.0,0.22,-2.286,1.0,57.0,2009,0.14800000000000002,86.882,0.125,2009.0
284,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.5579999999999999,['Traveling Wilburys'],0.61,209600.0,0.59,0.0,6yUsNxDvZsPM70eP3bGvOK,7.69e-06,0.0,0.13,-6.8210000000000015,1.0,42.0,1988-10-18,0.0236,139.221,0.513,1988.0
285,136,Congratulations,Post Malone,5165824,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,01-18,0.852,['Paul Simon'],0.5329999999999999,223400.0,0.171,0.0,7ygBd6XOHoCzIOEL147xbz,0.0343,9.0,0.19899999999999998,-18.368,1.0,32.0,1972-01-14,0.03,94.47399999999999,0.151,1972.0
286,137,bellyache,Billie Eilish,5158934,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,01-18,0.46,['Billie Eilish'],0.695,179172.0,0.573,0.0,51NFxnQvaosfDDutk0tams,0.0734,4.0,0.48200000000000004,-8.597000000000001,0.0,78.0,2017-02-24,0.106,99.939,0.408,2017.0
287,137,bellyache,Billie Eilish,5158934,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,01-18,0.46,['Billie Eilish'],0.695,179172.0,0.573,0.0,1ni8ZTAY1GHXEFOGHl7fdg,0.0734,4.0,0.48200000000000004,-8.597000000000001,0.0,70.0,2017-12-22,0.106,99.939,0.408,2017.0
288,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.488,"['The Chainsmokers', 'Winona Oak']",0.773,180120.0,0.6990000000000001,0.0,4BiiOzZCrXEzHRLYcYFiD5,3.6000000000000007e-06,1.0,0.0814,-5.982,0.0,71.0,2018-12-14,0.0958,104.941,0.513,2018.0
289,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.028999999999999998,"['Shaggy', 'Prince Mydas']",0.778,226707.0,0.7559999999999999,0.0,5whIG7u2VjyILwGqm9dkDD,0.000277,1.0,0.0659,-7.322999999999999,1.0,46.0,2000-08-08,0.0407,101.33,0.244,2000.0
290,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.00011100000000000001,['We Came As Romans'],0.506,250227.0,0.905,0.0,0IjqvPyctsYf3ASQPHWBvB,5.53e-06,0.0,0.513,-9.542,0.0,48.0,2013-01-08,0.0719,135.001,0.48700000000000004,2013.0
291,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.195,"['Tim Legend', 'Naomi Wild']",0.8220000000000001,173931.0,0.604,0.0,1dbcjcCKeAc7Q9uz4wcLRZ,0.0,11.0,0.0833,-6.231,0.0,53.0,2016-11-22,0.33899999999999997,142.971,0.29100000000000004,2016.0
292,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.0016899999999999999,['Descendents'],0.506,120360.0,0.903,0.0,1MPEPvmX18S9MK4RlMKIst,0.0,2.0,0.336,-8.898,1.0,55.0,1982,0.0455,117.229,0.7809999999999999,1982.0
293,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.6609999999999999,['XXXTENTACION'],0.5920000000000001,110886.0,0.457,1.0,2ZRo7axmMPeSVUvDbGkJah,0.000331,9.0,0.146,-6.081,0.0,82.0,2018-03-16,0.0603,146.04,0.225,2018.0
294,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,5.02e-06,['Sublime'],0.316,103253.0,0.899,0.0,26wJ64Pgts69F81vy1FHyu,0.00296,11.0,0.11,-4.76,1.0,43.0,1992-06-01,0.18,150.18,0.475,1992.0
295,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.6779999999999999,['Jack Johnson'],0.6759999999999999,222240.0,0.5760000000000001,0.0,6PLQKVQv6BvZGtHtyJ8CaH,1.03e-06,9.0,0.0974,-6.385,0.0,57.0,2008,0.106,172.893,0.586,2008.0
296,138,Hope,The Chainsmokers,5112328,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,01-18,0.262,"['Twista', 'Faith Evans']",0.9079999999999999,254960.0,0.6659999999999999,1.0,2xxx3hyrkpFgrGi6iCVx9y,0.0,8.0,0.147,-6.84,0.0,57.0,2005-01-01,0.124,106.913,0.278,2005.0
297,139,Trampoline,SHAED,5106179,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,01-18,0.0269,['Kalin and Myles'],0.6809999999999999,208293.0,0.695,0.0,6XujyDupMstcvXN2wLjlCV,0.0,2.0,0.0844,-4.913,1.0,51.0,2014-12-15,0.10300000000000001,200.137,0.513,2014.0
298,139,Trampoline,SHAED,5106179,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,01-18,0.488,['SHAED'],0.6890000000000001,184060.0,0.41200000000000003,0.0,0lsRatBUs9HNIZAmoGABzk,0.00016,7.0,0.0659,-7.523,0.0,72.0,2018-09-21,0.0301,126.75399999999999,0.537,2018.0
299,140,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,5095730,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,01-18,0.113,"['Ski Mask The Slump God', 'Juice WRLD']",0.8079999999999999,166400.0,0.617,1.0,74lnM5V6ecvoTPV0fvptx9,0.0,10.0,0.7340000000000001,-9.32,0.0,75.0,2018-11-30,0.442,149.96200000000005,0.632,2018.0
300,141,Space Cadet (feat. Gunna),Metro Boomin,5066740,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,01-18,0.368,"['Metro Boomin', 'Gunna']",0.9009999999999999,203267.0,0.46399999999999997,1.0,1fewSx2d5KIZ04wsooEBOz,1.7100000000000002e-05,5.0,0.23800000000000002,-9.789,0.0,78.0,2018-11-06,0.0645,109.00399999999999,0.638,2018.0
301,142,XO Tour Llif3,Lil Uzi Vert,5062073,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,01-18,0.00264,['Lil Uzi Vert'],0.732,182707.0,0.75,1.0,3EWaR09H3TkRgaLTIheYFr,0.0,11.0,0.109,-6.3660000000000005,0.0,60.0,2017-11-17,0.231,155.096,0.401,2017.0
302,142,XO Tour Llif3,Lil Uzi Vert,5062073,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,01-18,0.00264,['Lil Uzi Vert'],0.732,182707.0,0.75,1.0,7GX5flRQZVHRAGd6B4TmDO,0.0,11.0,0.109,-6.3660000000000005,0.0,84.0,2017-08-25,0.231,155.096,0.401,2017.0
303,143,ocean eyes,Billie Eilish,5053800,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,01-18,0.816,['Billie Eilish'],0.511,200379.0,0.363,0.0,7hDVYcQq6MxkdJGweuCtl9,0.0317,4.0,0.084,-7.65,0.0,83.0,2017-12-22,0.040999999999999995,144.892,0.16899999999999998,2017.0
304,143,ocean eyes,Billie Eilish,5053800,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,01-18,0.8190000000000001,['Billie Eilish'],0.475,200560.0,0.37,0.0,2uIX8YMNjGMD7441kqyyNU,0.0577,4.0,0.0841,-7.725,0.0,69.0,2016-11-18,0.0361,144.828,0.157,2016.0
305,144,Love Lies (with Normani),Khalid,5046447,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,01-18,0.0956,"['Khalid', 'Normani']",0.708,201707.0,0.648,0.0,45Egmo7icyopuzJN0oMEdk,0.0,6.0,0.134,-5.626,1.0,77.0,2018-02-14,0.0449,143.955,0.33799999999999997,2018.0
306,145,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,4999271,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,01-18,0.0153,"['A Boogie Wit da Hoodie', '6ix9ine']",0.581,189487.0,0.662,1.0,1wJRveJZLSb1rjhnUHQiv6,0.0,9.0,0.111,-5.239,1.0,83.0,2018-12-21,0.303,93.023,0.434,2018.0
307,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.00118,['Joe Inoue'],0.369,208013.0,0.868,0.0,2RjaiG42AEVt5C6YsL3ElB,0.0415,11.0,0.0901,-4.81,1.0,43.0,2008,0.0566,166.021,0.76,2008.0
308,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.0598,"['Bethel Music', 'Steffany Gretzinger']",0.321,413573.0,0.5589999999999999,0.0,1C4p7axHOmDCB5mZIYhuqT,0.00015900000000000002,4.0,0.102,-8.321,1.0,51.0,2012-10-02,0.0305,140.10299999999998,0.0821,2012.0
309,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.127,['The Firm'],0.5539999999999999,173400.0,0.79,0.0,0sj3oGBbtGzSibybteiSvC,0.00024700000000000004,9.0,0.08199999999999999,-12.749,1.0,24.0,1985,0.0381,139.85399999999998,0.748,1985.0
310,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.000273,['Nine Inch Nails'],0.546,373307.0,0.7240000000000001,1.0,5mc6EyF1OIEOhAkD0Gg9Lc,0.667,10.0,0.133,-8.639,0.0,50.0,2004-11-23,0.0427,89.991,0.586,2004.0
311,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.00028399999999999996,['Nine Inch Nails'],0.578,386333.0,0.626,1.0,6I24Xy88JD96TpC1zInwhj,0.76,10.0,0.374,-10.437000000000001,0.0,33.0,1994-05-30,0.0418,89.991,0.534,1994.0
312,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.415,"['The Chainsmokers', 'Halsey']",0.736,245507.0,0.541,0.0,7crMiinWx373rNBZBaVske,0.0,8.0,0.11,-5.597,1.0,60.0,2016-11-04,0.0297,94.962,0.662,2016.0
313,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.204,['Travis'],0.5379999999999999,240627.0,0.581,0.0,7jP2937OACDPrN53DzO0Ye,5.260000000000001e-05,5.0,0.13,-7.816,1.0,59.0,2007-05-07,0.0235,108.10799999999999,0.26899999999999996,2007.0
314,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.000242,['Nine Inch Nails'],0.547,373000.0,0.7140000000000001,1.0,2oDqmfa2g8W893LlwJG1qu,0.636,10.0,0.122,-8.628,0.0,64.0,1994-01-01,0.044000000000000004,89.99600000000002,0.541,1994.0
315,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.414,"['The Chainsmokers', 'Halsey']",0.748,244960.0,0.524,0.0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8.0,0.111,-5.599,1.0,84.0,2016-07-29,0.0338,95.01,0.6609999999999999,2016.0
316,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.027999999999999997,['Ne-Yo'],0.711,234360.0,0.753,0.0,2XbfY2O2v3xwedUJ0J2kkr,2.9600000000000005e-05,4.0,0.152,-6.461,0.0,58.0,2008-01-01,0.0766,126.051,0.588,2008.0
317,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.469,['Kings of Leon'],0.39799999999999996,237480.0,0.768,0.0,1O8d2pWtBclzuY3FctBPVa,2.02e-05,11.0,0.106,-4.624,0.0,65.0,2008-09-23,0.0392,108.685,0.235,2008.0
318,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.462,['Goapele'],0.7140000000000001,229693.0,0.436,0.0,2UXEwIOtNGUUgGdXnds8V7,0.0117,1.0,0.107,-6.471,1.0,54.0,2002-02-12,0.0342,93.025,0.3720000000000001,2002.0
319,146,Closer,The Chainsmokers,4990860,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,01-18,0.0017399999999999998,['Tegan and Sara'],0.588,209280.0,0.7509999999999999,0.0,4dTVgHZFPlaq9nPbLVVLSG,6.57e-05,0.0,0.353,-7.587999999999999,1.0,60.0,2013,0.0328,136.97899999999998,0.52,2013.0
320,147,Jackie Chan,Tiësto,4958852,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,01-18,0.374,"['Tiësto', 'Dzeko', 'Preme', 'Post Malone']",0.747,215760.0,0.8340000000000001,1.0,4kWO6O1BUXcZmaxitpVUwp,0.0,3.0,0.0586,-2.867,0.0,77.0,2018-05-18,0.045,128.005,0.687,2018.0
321,148,In My Blood,Shawn Mendes,4919860,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,01-18,0.0573,['Shawn Mendes'],0.622,211360.0,0.7120000000000001,0.0,2QZ7WLBE8h2y1Y5Fb8RYbH,0.0,5.0,0.13,-7.3210000000000015,1.0,80.0,2018-05-25,0.066,140.025,0.48700000000000004,2018.0
322,149,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4900006,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,01-18,0.19399999999999998,"['Rudimental', 'Jess Glynne', 'Macklemore', 'Dan Caplen']",0.653,210773.0,0.809,0.0,5CLGzJsGqhCEECcpnFQA8x,0.0,0.0,0.165,-4.0569999999999995,1.0,78.0,2018-01-19,0.0474,92.213,0.55,2018.0
323,150,Noticed,Lil Mosey,4895807,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,01-18,0.462,['Lil Mosey'],0.6990000000000001,165000.0,0.5579999999999999,1.0,7zLYKWcXnYeHHWidalz7rj,0.0,11.0,0.11599999999999999,-7.622000000000001,1.0,82.0,2018-10-19,0.0603,79.992,0.493,2018.0
324,151,Puntos Suspensivos,Piso 21,4882283,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,01-18,,,,,,,,,,,,,,,,,,
325,152,Nice For What,Drake,4871684,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,01-18,0.0891,['Drake'],0.586,210747.0,0.909,1.0,3CA9pLiwRIGtUBiMjbZmRw,0.000109,8.0,0.11900000000000001,-6.474,1.0,80.0,2018-06-29,0.0705,93.39399999999999,0.757,2018.0
326,153,Project Dreams,Marshmello,4870852,https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX,01-18,0.409,"['Marshmello', 'Roddy Ricch']",0.78,167898.0,0.828,1.0,6GSkLS2y4ZnnZsuRAj975K,0.0,8.0,0.10400000000000001,-2.235,1.0,76.0,2019-01-25,0.237,160.113,0.7859999999999999,2019.0
327,154,Fine China,Future,4831602,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,01-18,0.0484,"['Future', 'Juice WRLD']",0.6559999999999999,141587.0,0.542,1.0,5274I4mUMnYczyeXkGDWZN,0.0,7.0,0.126,-7.358,1.0,78.0,2018-10-19,0.32299999999999995,166.111,0.551,2018.0
328,154,Fine China,Future,4831602,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,01-18,0.0419,['Chris Brown'],0.654,213200.0,0.731,0.0,0yz2J4wsXFCjMjpJ6A74yV,0.0,10.0,0.122,-4.7669999999999995,0.0,61.0,2014-09-16,0.0568,104.00200000000001,0.59,2014.0
